ID,Name,Closed Permanently,Closed for COVID,Covid Notes,Category,Parent Organization,Description,Address,Address2ndLine,City,State,Zip,Latitude,Longitude,Neighborhood,Email,Phone,Hours,Website,Facebook,Pinterest,Twitter,LinkedIn,Instagram,Eligibility Requirements,Languages,Food Types,Non-food Items,Services,Public Notes,Admin Contact,Admin Phone,Admin Email,Donation Contact,Donation Phone,Donation Email,Donation Pickup,Accepts Frozen,Accepts Refrigerated,Accepts Perishable,Donation Schedule,Donation Delivery Instructions,Donation Notes,Verification Status
4047,First Presbyterian Church of Garden Grove,,,Hot showers are not offered at this time due to COVID-19.,"Food Pantry, Meal Program",,,11832 Euclid Street,,Garden Grove,CA,92840,33.79098199,-117.940295,,fpcgg@fpcgg.org,(714) 534-2269,[],http://fpcgg.org/,https://www.facebook.com/fpcgg/,,,,,,English,"The organization offers hot breakfast and a variety of pre-packaged food such granola bars, pastries,
cookies, etc.",,Hot showers and location to receive mail for homeless individuals,"The organization also provides additional food for low income families, such as beans, rice and canned goods.","Nina Troglin, Business Administrator of First Presbyterian Church of Garden Grove",714-534-2269,fpcgg@fpcgg.org,Tom Windhausen,714-716-9384,fpcgg@fpcgg.org,,,,,,,LARFB,4
4262,South Bay Celebration Assembly (Assembly of God Of Hawthorne),,,,Other,,They have recently taken over this church community and are not currently providing any food resources and do not currently have a plan on providing food resources.,3841 W. 130th Street,,Hawthorne,CA,90250,33.915276,-118.341053,,unknown@unknown.com,(310) 675-4137,[],https://hawthornechurch.com/,https://www.facebook.com/SouthBayCelebration/,,,,,,English,,,,,Sandra,(310) 675-4137,,,,,,,,,,,LARFB,4
4099,Long Beach Rescue Mission,,,,Meal Program,,,1430 Pacific Avenue,,Long Beach,CA,90813,33.78447298,-118.1933,,info@lbrm.org,(562) 591-1292,[],https://lbrm.org/,https://www.facebook.com/lbrescuemission,,,,,,English,,,,Not a food pantry; serves lunch (12:00PM Mon-Thurs) and dinner(6:00PM) to the public.,,,,,,,,,,,,,,3
4045,Desert Reign Church,,,Leo Lopez (Intern Pastor),Food Pantry,Desert Reign Church,,11610 Lakewood Boulevard,,Downey,CA,90241,33.93106098,-118.126141,,leo@desertreign.org,(562) 861-6011,[],https://desertreign.org/,https://www.facebook.com/DesertReign/,,https://twitter.com/desertreign1,https://www.linkedin.com/company/desert-reign-church/about/,https://www.instagram.com/desertreignchurch/,First come first serve,"English, Spanish",Food Pantry,,Grocery Kit,Wednesdays for Congregation and Community. Call church for detail. Soft distribution started Wed noon. Ultimately will be held every Wednesday at 7pm. Posted on Facebook page.,Anna Hopkins,6462837720,bean@hankandbean.com,Leo Lopez,662.861.6011 / cell: 562.299.4640,leo@desertreign.org,1,1,1,1,M-F 9am-5pm,Call Leo,LARFB,4
4149,ONEgeneration,,,"Homebound meals and food pantry still offered, but not dining centers.
Drive-Thru Food Pantry on Tuesdays at 11am
Homebound Meals – A hot prepared lunch is delivered to frail and homebound seniors Monday thru Friday. (donation based)
Dining Centers – Weekdays lunch sites in Van Nuys, Reseda, Canoga Park and Woodland Hills serve hot balanced lunches in a social congregate setting.","Food Pantry, Meal Program, Other",,"ONEgeneration is committed to providing programs and services to seniors and their caregivers that help keep them safe and protected.  We provide services that enable seniors to age with family, in community or independently.  We promote physical health and mental well-being, provide socialization, nutrition and access to food and resources. This is all towards the goal of keeping seniors from the tipping point of decline and avoiding or delaying preventable hospitalizations and premature loss of independence.
Programs: Adult Daycare, Childhood & Preschool, Grandparents as Parents, Homebound Meals, Dining Centers, Transportation Services, Hunger Benefits and Housing Resources",17400 Victory Boulevard,,Van Nuys,CA,91406,34.18653199,-118.5120717,LAKE BALBOA NC,info@onegeneration.org,(818) 705-2345,[],http://www.onegeneration.org/,https://www.facebook.com/ONEgencares/,,,,,,English,,,,,,,,,,,,,,,,,,4
4324,North Long Beach Ministry Center,1,,,Food Pantry,,,5239 Atlantic Avenue,,Long Beach,CA,90805,33.8514241,-118.1850158,,,(562) 422-5090,[],,https://www.facebook.com/pages/North-Long-Beach-Ministry-Center/706521249476954,,,,,,English,,,,,,,,,,,,,,,,,,4
3166,The Bible Tabernacle - Venice,,,,Food Pantry,,,1761 Washington Way,,Venice,CA,90291,33.98776438,-118.4626726,VENICE NC,thebiblet@yahoo.com,(310) 821-6116,[],http://thebibletabernacle.com/,,,,,,,English,,,,,,,,,,,,,,,,,,2
5139,Tri-State Community Healthcare Center,,,,Other,,,4137 Verdugo Road,,Los Angeles,CA,90065,34.12577736,-118.231959,,,(844) 444-1424,[],,,,,,,,English,,,,,,,,,,,,,,,,,,4
3176,Twin Lakes Community Church,,,,Food Pantry,,,17213 Lake Los Angeles Avenue,,Palmdale,CA,93591,34.60683961,-117.8230566,,tlcc@twinlakescc.org,(661) 264-1215,[],https://www.twinlakescc.org/,https://www.facebook.com/groups/136419793233981,,,,https://www.instagram.com/twinlakeschurchlakela/,"No eligibility, just bring an ID with your correct address; if you don't have the correct address on your ID, bring something (e.g., a piece of mail) that has the correct address on it",English and Spanish,"protein, canned goods, meat (sometimes)",,"celebrate recovery (Monday and Friday), Bible studies",,,(661) 264-1215,,Dave Lewis,,,1,1,1,1,,,"The contact person is part of the church, but does not work at the church. So the church can't give out his phone/email. Just call the church if there is food donation",4
4108,Foothill Family Shelter,,,,"Food Pantry, Shelter",,,"1501 W. 9th Street, Suite D",,Upland,CA,91786,34.09638799,-117.679864,,megan@foothillfamilyshelter.org,(909) 920-0453,[],https://www.foothillfamilyshelter.org,https://www.facebook.com/FoothillFamilyShelter/,,,,,,English,"Soup, Beans, Rice/Grains, Oatmeal, Canned Tomatoes, Protein (canned tuna, chicken, salmon), Canned Fruits/Vegetables, Boxed Dinners, Dried Mashed, Potatoes, Peanut Butter, Bottled Water ","Baby items, toiletries",Housing,,Megan,(909) 920-5568,megan@foothillfamilyshelter.org,Yelitza,(909) 920-0453,yelitza@foothillfamilyshelter.org,,,,,,,"Not Allowed: Used bedding or linen, mattresses, infant and child car seats",4
2915,Shepherd's Pantry - Baldwin Park (Formally Cory's Kitchen-New Beginnings),,,,Food Pantry,,,13020 Francisquito Avenue,,Baldwin Park,CA,91706,34.07892702,-117.989421,,info@shepherdspantry.org,(626) 671-0090,[],https://www.shepherdspantry.com,https://www.facebook.com/shepherdspantry/,,,https://www.linkedin.com/company/shepherds-pantry,,Clients need ID showing proof of residency in LA County. Clients may receive food two times per month from any Shepherd’s Pantry location - the pantry keeps a database of clients to track usage.,English,,"Canned and boxed food, produce, fresh fruits, dairy/deli, frozen meat, and bakery items.","Food pantry, prayer support, praise and worship.","COVID Updates:  Location used to be called ""Cory's Kitchen-New Beginnings""",,,,Craig Cerro,(626) 852-7630,ccerro@shepherdspantry.com,1,1,1,1,"Mon and Tues 9-11, Wed and Thu 4-6. Call ahead to schedule a different time",Call ahead if donating anything frozen -- cannot be defrosted. Frozen donations generally not encouraged for this reason.,info is the same for the glendora location,4
2924,Dos Testamentos En El Desierto,1,,,Food Pantry,,,9845 E Palmdale Boulevard,,Palmdale,CA,93591,34.5803299,-117.952611,,,(661) 433-1186,[],,https://www.facebook.com/pages/Iglesia-Dos-Testamentos-En-El-Desierto/448611098524407,,,,,,English,,,,,,,,,,,,,,,,,,4
4924,Morningside ADHC,,,They can use their health care services.,Other,,,1125 Crenshaw Blvd,,Inglewood,CA,90305,33.960447,-118.331386,,,(310) 412-0200,[],,,,,,,,English,,,,,,,,,,,,,,,,,,4
5154,Bernardi Multipurpose Senior Center (Valley Inter Community Council),,,Website notice: https://www.vic-la.org/valley-adult-senior-centers,Food Pantry,Valley InterCommunity Council,,6514 Sylmar Avenue,,Van Nuys,CA,91401,34.036,-118.677,,,(818) 781-1101,[],,,,,,,,English,,,,,,,,,,,,,,,,,,2
4175,Guadalupe Community Center - Catholic Charities,,,No changes,"Food Pantry, Meal Program",Catholic Charities and Our Little Helpers,"Catholic Charities provides food services consisting of bags of groceries, sack lunches, prepared meals, and food distribution to low-income, food-insecure individuals and families through our food pantries and food distribution sites at the community centers and shelters.",21600 Hart Street,,Canoga Park,CA,91303,34.19726202,-118.600859,CANOGA PARK NC,ssrinfo@ccharities.org,(213) 251-3549,[],https://catholiccharitiesla.org/san-fernando-region,https://www.facebook.com/Catholic.Charities.LA,,,https://www.linkedin.com/organization-guest/company/catholic-charities_4?challengeId=AQG4BTi6T7C9vQAAAXOR3anw4SDLy0GbmfZfN0UapPCXGBgpQACa1xfZvFHYRJ8fuG-2snnEyKgxufYRCRQ2SPObTfBqkhcaOw&submissionId=1066cd88-7cb4-2516-c6af-d4264888ec18,,Must live in the area. Complete application on first visit. Bring proof of address and birth certificates for children. Income eligibility is determined by LA Regional Food Bank. https://www.lafoodbank.org/wp-content/uploads/EFA14.pdf,English and Spanish,"perishable, non-perishable","toiletries, feminine products, diapers, etc,",,"They are part of Catholic Charities and serve M/W/Fri,(""Food Days"") eligibility and provision by LA Regional Food Bank. Also,Our Little Helpers comes Wed. and Fri. with prepared meals PLUS they have ""Bread Days"" everyday with bread and sweets for anyone, including homeless, who can also get Ziploc bags with toiletries.","Carina Alvarado, Program Coordinator",(213) 251-3549,calvarado@ccharities.org,"Carina Alvarado, Program Coordinator",,calvarado@ccharities.org,1,1,1,1,M-F 8:30 – 5 at church office,,,4
4182,His Raft,,,,Food Bank,,,2209 E. Main Street,,Stockton,CA,95205,37.95546801,-121.258958,,hisraft@gmail.com,(209) 460-1044,[],https://www.hisraftinc.org/,https://www.facebook.com/hisraftinc/,,,,,,English,,,,,,(209) 460-1044,hisraft@gmail.com,John or Diosa,,,,,,,,,,4
5303,Vintage House Delivers - COA,,,,Food Pantry,,,264 First Street East,,Sonoma,CA,95476,60.10867,-113.64258,,,(707) 996-0311 x308,[],https://vintagehouse.org,,,,,,For Seniors (65+),English,,,,"5-day frozen meal packs each Monday from 11:00 am - 1:00 pm for seniors (65+ years) that are home-bound and/or sheltering-in-place. Please call Vintage House to schedule a COA meal delivery, Denise Wilbanks at 707-996-0311 x 308.",,,,,,,,,,,,,,4
4054,St. Paul's Episcopal Church,,,They give out grocery bags and have the supper program in front of the church.,"Food Pantry, Meal Program",,,1221 Wass Street,,Tustin,CA,92780,33.74869239,-117.8066118,,administrator@stpauls.org,(714) 544-3141,[],http://www.stpauls.org,"St. Paul's Episcopol Church, Tustin CA",,,,,n/a,English,"Bag of Groceries, Free Supper Program",Hygiene Items,,,Bonnie,(714) 544-3141,administrator@stpauls.org,Sandi Binson,,1sandib@gmail.com,,,,,,Sunday,Donation box out in front of the church; Volunteers are also very appreciated,4
4956,PHFE WIC Program,,,,"Food Pantry, Other",,"PHFE WIC, a program of Heluna Health, provides healthy food, nutrition education, breastfeeding support, and family resources to more than 200,000 women, children, and families in Southern California.",11460 E. Holt Ave,,Pomona,CA,91767,34.06284467,-117.7311328,,comments@phfewic.org,(888) 942-2229,[],https://www.phfewic.org/,,,,,,"Enroll in the WIC program at https://www.phfewic.org/how-wic-works/apply-for-wic/.
Eligibility: pregnant, are breastfeeding a baby under the age of one, had a baby within the last 6 months, have a child under the age of 5, experienced a pregnancy loss/termination, income guidelines","English, Spanish, others","Fruits and vegetables, eggs, milk, cheese, yogurt, soymilk, tofu, whole grains, peanut butter, beans, vitamin C juices, infant cereals, jarred baby foods, infant formula, canned fish.",,"family resources, breastfeeding services, online nutrition education",,,8889422229,comments@phfewic.org,,,,,,,,,,Donate at https://give.helunahealth.org/give/287362/#!/donation/checkout,4
5304,Oak Ridge Senior Apartments,,,,Food Pantry,,,18800 Beatrice Dr,,Sonoma,CA,95476,38.30711999,-122.475636,,,(707) 996-1188,[],,,,,,,For low-income seniors 60+.,English,,,,Senior Basket: 35-40 lb. box of staple food items and a variety of fresh produce for low-income seniors 60+.,,,,,,,,,,,,,,4
5498,Social Advocates for Youth- SAY,,,,Other,,"Hot Meals Daily, 9:00am - 9:00pm",1243 Ripley St,,Santa Rosa,CA,95401,38.44802299,-122.7247008,,,(707) 544-3299,[],https://getfood.refb.org/sites/social-advocates-for-youth-say,,,,,,,English,,,,"
			Hot meals for youth under the age of 25
		
			
",,,,,,,,,,,,,,2
4404,Iglesia Cristina Ebenezer Defensores De La Fe,1,,,Food Pantry,,,8630 S. Vermont Avenue,,Los Angeles,CA,90044,33.95933499,-118.291364,EMPOWERMENT CONGRESS SOUTHEAST AREA NDC,,(323) 945-4467,[],,,,,,,,English,,,,,,,,,,,,,,,,,,4
4421,St. Bernard Church Food Pantry,,,Must wear a face mask.,Food Pantry,St. Bernard Catholic Community,,9647 Beach Street,,Bellflower,CA,90706,33.87772798,-118.127066,,sbcbellflower@gmail.com,(562) 867-2337,[],https://www.saintbernardcc.org/,https://www.facebook.com/SaintBernardCatholicCommunity,,,,@saint_bernardcc,"Asked to bring some form of identification, whether it be an ID, or a bill with their name.",English,,,,,,(562) 867-2337,sbcbellflower@gmail.com,,,,,,,,Any time during the office hours - (which are when?),Can drop off donations,Accept anything. Currently not accepting clothing for sanitation purposes (Also in COVID notes),4
3102,Pearblossom Community United Methodist Church (S.A. Pearblossom United Methodist),,,,Food Pantry,,They give out an emergency bag of food every 2nd and 4th Monday @9:30 am and a lunch every Tuesday at 11:30 to noon.,34143 126th Street East,,Pearblossom,CA,93553,34.505958,-117.905785,,pearblossomumc@gmail.com,(661) 839-6123,[],http://www.pearblossomumc.org/,@Pearblossom Community United Methodist Church,,,,,,English,,,,,,,,Pastor Glenn Hoskins,(661) 839-6123,,,,,,,,,4
4847,Jewish Family Service of LA SOVA Valley,,,,Food Pantry,,,16439 Vanowen St,,Van Nuys,CA,91406,34.19441214,-118.4917317,,communications@jfsla.org,(818) 988-7682,[],https://www.jfsla.org/,https://www.facebook.com/JFSLA/,,,,https://www.instagram.com/jfslosangeles/?hl=en,"Anyone living within our service area with very low income is eligible to receive assistance at the SOVA food pantries. Eligibility for SOVA’s free grocery distribution is determined by family size and household income level. Generally, the eligibility guideline is yearly income at or below 150% of the federal poverty level. However, when determining eligibility, we take into consideration the high cost of living in Los Angeles and individual circumstances that may place a family in crisis.

Number of Persons in Household | Monthly household income | Maximum annual income

1	$ 2,445.96	$ 29,351.50
2	$ 3,311.54	$ 39,738.50
3	$ 4,177.13	$ 50,125.50
4	$ 5,024.71	$ 60,512.50
5	$ 5,908.29	$ 70,899.50
6	$ 6,773.88	$ 81,286.50
7	$ 7,639.46	$ 91,673.50
8	$ 8,505.04	$ 102,060.50
9	$ 9,370.63	$ 112,447.50
10	$ 10,263.21	$ 122,834.50

For family units with more than 10 members, add $865.58 for each additional person to Maximum Annual Income.

SOVA services are available exclusively to the following ZIP Codes:

90004, 90005, 90006, 90007, 90008, 90010, 90012, 90013, 90014, 90015, 90016, 90017, 90018, 90019, 90020, 90024, 90025, 90026, 90027, 90028, 90029, 90034, 90035, 90036, 90038, 90039, 90043, 90046, 90048, 90049, 90056, 90057, 90062, 90064, 90066, 90067, 90068, 90069, 90073, 90077, 90095, 90210, 90211, 90212, 90230, 90232, 90291, 90294, 90401, 90403, 90404, 90405, 91303, 91304, 91306, 91307, 91311, 91316, 91324, 91325, 91326, 91330, 91331, 91335, 91340, 90342, 91343, 91344, 91345, 91356, 91364, 91367, 91401, 91402, 91403, 91405, 91406, 91411, 91423, 91436, 91601, 91602, 91604, 91605, 91606, 91607

On your first visit, please arrive by the time the pantry first opens in the morning in order to register as a new participant and receive the complete program orientation.

We request official photo identification of first-time participants as well as identification for each additional household member showing that all are living at the same address. Please bring birth certificates for minor children.

You will also need to bring acceptable proof of residency.  A driver’s license is not considered acceptable proof of residency.  Acceptable proof of residency must be official mail with your name on it and delivered to your address within the last 30 days. Examples include payroll check stubs, utility or telephone bills, credit card bills, bank statements, mortgage bill, government benefits check, current year jury summons, current year property tax bill or motor vehicle registration.

You may visit the SOVA pantry once in each calendar month and receive groceries for all eligible household members. Grocery orders are sized according to the number of household members. If you are homeless and do not have refrigeration and/or cooking facilities, you may visit twice each month.

Please inform the SOVA volunteer of special dietary requirements so that your order can be packed appropriately (example: no meat, no pork, low salt, low sugar, Kosher, etc.).",English,,,"Provide support on housing, homelessness, legal matters, enroll you in benefits such as CalFresh, MediCal",,,,,,,,,,,,,,,4
